category,video,Pipeline,Event_TP,Event_TN,Event_FP,Event_FN,Event_Accuracy,Event_Precision,Event_Recall,Event_F1,MCC,TP_pixel,TN_pixel,FP_pixel,FN_pixel,Recall,Specificity,FPR,FNR,Precision,CDnet_FMeasure,PWC,avg_CPU,avg_process_cpu_percent,max_process_cpu_percent,median_CPU,avg_RAM,avg_ram_mb,max_ram_mb,avg_FPS,median_FPS,avg_latency_ms,median_latency_ms,P95_latency_ms,P99_latency_ms,Activation,processed_frames,temporal_roi_start,temporal_roi_end,evaluated_frames,skipped_frames_before_roi,warmup_frames,reused_prediction_count,reused_prediction_rate,Energy/frame,simulated_runtime_energy/frame,runtime_seconds,CPU_reduction_rate,EE_Gate_Score,mAP_50
intermittentObjectMotion,streetLight,P2_FrameDiff,2304,24,524,174,0.7693324520819563,0.8147100424328148,0.9297820823244553,0.8684508104033171,-0.0411470975709716,468417,7558471,6267526,236528,0.6644731149238593,0.5466854216733882,0.4533145783266118,0.3355268850761407,0.0695399293016582,0.1259035211926318,44.76003001044254,162.83929279577,162.83929279577,252.025,172.225,1.7578944179764349,576.0268428825182,580.66796875,24.92674288328496,3.5865044676809186,264.31939181159527,277.02152729034424,329.3254375457764,462.8890156745911,0.9345670852610708,3026,175,3200,3026,174,0,0,0.0,5.972835426305352,7.611017925023883,799.8304796218872,-0.0156785495150346,0.7572704351384664,0.0001347436036198
intermittentObjectMotion,tramstop,P2_FrameDiff,1382,0,0,499,0.73471557682084,1.0,0.73471557682084,0.84707324547962,0.0,462563,6568705,30020,983648,0.3198447529440725,0.9954506362971636,0.0045493637028365,0.6801552470559276,0.9390559560520764,0.4771657019776211,12.600075376609585,134.6107389686337,134.6107389686337,364.575,162.9,1.9313439100996603,632.8627724614566,634.98828125,66.21509631123334,3.952308125767389,188.5320367108375,230.64112663269043,335.3402614593506,410.2603912353518,0.73471557682084,1881,1320,3200,1881,1319,0,0,0.0,4.9735778841041975,6.311348870130033,354.6287610530853,0.1663093942425606,0.8569056793424874,0.0001865446334664
intermittentObjectMotion,winterDriveway,P2_FrameDiff,39,391,0,1071,0.2864756828780813,1.0,0.0351351351351351,0.0678851174934725,0.096936091876214,23630,90777246,491302,667740,0.0341785151221487,0.9946169626802872,0.0053830373197128,0.9658214848778512,0.0458895543489237,0.0391775857123672,1.260377374412187,11.433427714856762,11.433427714856762,199.775,0.0,2.057961826718385,674.3529313790806,675.39453125,90.66038973339074,0.0,6.452359333584739,0.0,2.0058155059814453,235.0633144378662,0.0259826782145236,1501,1000,2500,1501,999,0,0,0.0,1.4299133910726185,1.2592534189575473,9.684991359710692,0.92916884941208,0.552659963522448,3.0461800901669307e-05
lowFramerate,port_0_17fps,P2_FrameDiff,191,748,1050,12,0.4692653673163418,0.1539081385979049,0.9408866995073892,0.2645429362880886,0.2220251621678316,1651,150422066,3497057,44140,0.036055120001747,0.9772799056294,0.0227200943706,0.963944879998253,0.000471888479976,0.0009315844072744,2.300002583705532,151.9797476261869,151.9797476261869,364.575,165.125,1.775668210711615,581.850959285982,584.37890625,129.2632163823931,4.332721452234536,150.79444697473957,220.78442573547363,298.41113090515137,358.3242893218994,0.6201899050474763,2001,1000,3000,2001,999,0,0,0.0,4.4009495252373805,5.84072265972746,301.73968839645386,0.0770386440961913,0.505416934935694,1.7361563235153692e-06
lowFramerate,tramCrossroad_1fps,P2_FrameDiff,148,8,345,0,0.311377245508982,0.3002028397565923,1.0,0.4617784711388455,0.0824831121534443,297541,12403086,50560,58030,0.8367977140992938,0.9959401447576076,0.0040598552423924,0.1632022859007061,0.8547547981763913,0.8456809422571879,0.8477489295403459,166.61027944111777,166.61027944111777,268.55,170.375,2.102703462817712,689.0138706961078,689.8203125,12.98080984005613,4.764879228040997,215.5326654811105,209.84411239624023,276.57628059387207,338.0246162414551,0.9840319361277444,501,400,900,501,399,0,0,0.0,6.220159680638721,8.08967047846128,107.98186540603638,-0.0272077597046303,0.3029053682356839,0.1634505594539025
lowFramerate,tunnelExit_0_35fps,P2_FrameDiff,721,302,854,124,0.5112443778110944,0.4577777777777778,0.8532544378698225,0.5958677685950413,0.1381554770170623,2918994,155988315,20886413,2067389,0.5853930594581283,0.881914091197924,0.118085908802076,0.4146069405418717,0.1226189495520912,0.2027657189775279,12.621611005114778,165.61734132933532,165.61734132933532,364.575,168.6,2.017510139840892,661.0977187187656,663.67578125,86.09025191491712,4.59614495326386,180.34164492098583,214.7088050842285,293.21813583374023,345.80159187316895,0.7871064467766117,2001,2000,4000,2001,1999,0,0,0.0,5.235532233883056,6.776239929159854,360.8636314868927,-0.0126811924967235,0.5047611894432044,0.0664437042490288
lowFramerate,turnpike_0_5fps,P2_FrameDiff,349,2,349,1,0.5007132667617689,0.5,0.9971428571428572,0.666030534351145,0.0217595298695492,1547973,22379427,83773,257858,0.8572081219117403,0.996270656006268,0.0037293439937319,0.1427918780882596,0.9486605145653796,0.9006186625055962,1.407682902543575,165.48473609129812,165.48473609129812,188.575,170.275,2.1760904329819617,713.0613130795292,714.0625,4.1504431650495714,4.273596305858906,242.0230479791399,233.8137626647949,307.80839920043945,381.8943500518799,0.9957203994293866,701,800,1500,701,799,0,0,0.0,6.278601997146932,8.2384112786416,169.65815663337708,-0.0171501071689893,0.4921259805758697,0.4103580021399753
nightVideos,bridgeEntry,P2_FrameDiff,178,582,196,545,0.5063291139240507,0.4759358288770053,0.2461964038727524,0.3245214220601641,-0.0066212247057895,56968,41070059,26229,534518,0.0963133531478344,0.9993617671746898,0.0006382328253101,0.9036866468521656,0.6847362284697766,0.1688733820179254,1.3451113988480172,171.28965689540306,171.28965689540306,364.575,166.575,2.0395360494914807,668.3151726973684,669.78125,305.48580422901625,253.1569290197972,57.82505577997237,2.0041465759277344,239.48216438293457,300.9030818939209,0.2491672218520986,1501,1000,2500,1501,999,0,0,0.0,2.545836109260493,4.110310392496946,86.79540872573853,-0.0559575088299948,0.4779961980607621,0.0033400185997278
nightVideos,busyBoulvard,P2_FrameDiff,510,607,864,50,0.5499753815854259,0.37117903930131,0.9107142857142856,0.5274043433298862,0.3088935996438869,116634,32097932,43385,1059336,0.0991811015587132,0.998650179767058,0.0013498202329419,0.9008188984412868,0.7288759459814147,0.1746032340086632,3.3097562835773515,158.83205317577548,158.83205317577548,364.575,170.9,1.647106606874602,539.7239044805515,545.7421875,61.64408095996613,5.972460891333013,117.10188319564512,161.9548797607422,195.5972909927368,263.783955574036,0.6765140324963073,2031,730,2760,2031,729,0,0,0.0,4.682570162481536,6.148512762028561,237.8339247703552,0.0207289346749181,0.5613757853431234,0.0004069600878903
nightVideos,fluidHighway,P2_FrameDiff,282,237,282,164,0.5378238341968912,0.5,0.6322869955156951,0.5584158415841585,0.0899723619814138,415915,110837101,226002,1178646,0.2608335460355546,0.9979651027758516,0.0020348972241483,0.7391664539644454,0.6479264453192547,0.3719374838473707,1.24682862232968,161.96805699481868,161.96805699481868,364.575,165.275,2.114317330671716,692.8195029145078,695.03515625,143.6361290223289,4.905263010167684,128.47097451205082,195.7340240478516,268.9556121826172,339.394645690918,0.5844559585492228,965,400,1364,965,399,0,0,0.0,4.222279792746113,5.858201989895663,123.97449040412904,0.015313437372769,0.5460597657994478,0.0502450955894453
nightVideos,streetCornerAtNight,P2_FrameDiff,768,2700,680,253,0.7880027266530334,0.5303867403314917,0.752203721841332,0.6221142162818954,0.4950200704970542,887124,313772593,313510,675922,0.5675610314731621,0.9990018342199622,0.0009981657800377,0.432438968526838,0.7388796252646519,0.6419874949342906,0.3134594226325635,75.94509202453987,75.94509202453987,364.575,26.05,2.028160015579463,664.5874739050784,671.53515625,132.0855486156243,0.0,49.84490125457202,0.0,174.8042106628418,217.08226203918457,0.3290161326971142,4401,800,5200,4401,799,0,0,0.0,2.945080663485572,3.470492154890084,219.36741042137143,0.5338307734841826,1.208662831729867,0.1437801361453435
nightVideos,tramStation,P2_FrameDiff,1085,101,1274,41,0.4742103158736505,0.4599406528189911,0.9635879218472468,0.6226685796269728,0.0796365262648643,1295243,89454435,445540,1246423,0.5096039369452949,0.9950440475650856,0.0049559524349144,0.490396063054705,0.744057702769386,0.6049076124432539,1.830303942786996,163.0765893642543,163.0765893642543,341.8,169.55,2.3177701775811284,759.4869317897841,761.3671875,22.17832133387011,5.322599229966828,183.9730569907352,185.21928787231445,262.38131523132324,317.7509307861328,0.9432227109156336,2501,500,3000,2501,499,0,0,0.0,6.016113554578167,7.613625483210684,460.1166155338288,-0.0056594682947722,0.4715265376259096,0.0446053582807143
nightVideos,winterStreet,P2_FrameDiff,255,190,296,145,0.5022573363431151,0.4627949183303085,0.6375,0.5362776025236593,0.0291930047583813,695204,65171136,302226,1303321,0.3478585456774371,0.9953839853221528,0.0046160146778471,0.6521414543225629,0.6969952778641108,0.464095088210604,2.3795792164520315,172.9458803611738,172.9458803611738,364.575,170.9,2.513504405053959,823.6251234480812,826.79296875,169.5738172960344,5.362672178609109,122.70309343833148,182.17134475708008,240.671455860138,287.94894218444824,0.6218961625282167,886,900,1785,886,899,0,0,0.0,4.409480812641082,6.167048835701908,108.7149407863617,-0.0514980308007231,0.4763920725662282,0.0859261961816041
PTZ,continuousPan,P2_FrameDiff,78,24,998,1,0.0926430517711171,0.0724907063197026,0.9873417721518988,0.135064935064935,0.0187541030953336,938705,179954383,4492629,225573,0.8062550353094364,0.9756427119567542,0.0243572880432457,0.1937449646905636,0.1728313891209784,0.2846453066068774,2.541980070285596,166.89357402361492,166.89357402361492,364.575,171.2,2.550890259478549,835.8757344175749,846.7734375,12.80577544218861,5.15230885078919,199.87596867844584,193.83621215820312,264.2354965209961,328.57370376586914,0.977293369663942,1101,600,1700,1101,599,0,0,0.0,6.186466848319709,7.758798989982617,220.06344151496887,-0.0125130197589006,0.0914838074337802,0.0265087485445653
PTZ,intermittentPan,P2_FrameDiff,582,667,890,162,0.5428074750108648,0.3953804347826087,0.782258064516129,0.5252707581227437,0.2052356493770664,2573554,209727786,1408578,450280,0.8510897092895973,0.9933285864485192,0.0066714135514808,0.1489102907104027,0.6462754122665949,0.7346749898586434,0.8679754769371291,152.611321164711,152.611321164711,364.575,169.325,2.6817779652920044,878.765003666884,885.70703125,163.6818805180867,5.198465609449268,130.1418770297306,186.99312210083008,246.7024326324463,297.3761558532715,0.6397218600608431,2301,1200,3500,2301,1199,0,0,0.0,4.498609300304215,5.923906514088674,299.45645904541016,0.0687192792173509,0.5801088134474017,0.2452589197067097
PTZ,twoPositionPTZCam,P2_FrameDiff,441,593,447,20,0.6888740839440373,0.4966216216216216,0.9566160520607376,0.653817642698295,0.49440524592476,979710,70363638,163235,109164,0.899745976118449,0.997685492166936,0.0023145078330638,0.100254023881551,0.8571803542602663,0.8779475396526332,0.3803618776747521,132.8000832778148,132.8000832778148,341.8,164.15,2.0106901970011326,658.8629637533311,661.65234375,148.55376375713954,5.978897191518963,103.39472136602332,158.79201889038086,207.75628089904785,258.8627338409424,0.5916055962691539,1501,800,2300,1501,799,0,0,0.0,4.258027981345769,5.579065364494005,155.195476770401,0.1715176107073117,0.8070281209003066,0.2431988851953617
PTZ,zoomInZoomOut,P2_FrameDiff,74,25,291,241,0.1568938193343898,0.2027397260273972,0.2349206349206349,0.2176470588235294,-0.6945664541736761,12385,24024615,1131,38342,0.2441500581544345,0.9999529254991708,4.707450082923544e-05,0.7558499418455655,0.9163213968629772,0.385567299160998,0.1639484321478482,109.27900158478604,109.27900158478604,205.6,160.525,2.117389676688024,693.8262492571315,694.41796875,57.55592979441941,4.991632421599325,116.72616760628726,185.3744983673096,241.6969537734985,293.29864978790334,0.5784469096671949,631,500,1130,631,499,0,0,0.0,4.192234548335973,5.314558559317219,73.65421175956726,0.3209733938553332,0.2072525610010744,0.0373565387760971
shadow,backdoor,P2_FrameDiff,539,1036,3,23,0.9837601499063086,0.9944649446494463,0.9590747330960854,0.9764492753623188,0.9644313032939908,1958172,97117486,2710301,66425,0.9671910014684404,0.9728502345744676,0.0271497654255322,0.0328089985315596,0.4194459301788829,0.5851341760955735,2.7262258289408328,64.85065584009992,64.85065584009992,190.1,24.425,2.1820350411085694,715.009242270456,716.3828125,30.136800432771448,0.0,67.65255088138997,0.0,207.4484825134277,224.61247444152832,0.3385384134915677,1601,400,2000,1601,399,0,0,0.0,2.9926920674578383,3.5990973249578846,108.31173396110536,0.6109162117714206,1.5847551739787555,0.514392225405397
shadow,bungalows,P2_FrameDiff,582,606,213,0,0.8479657387580299,0.7320754716981132,1.0,0.8453159041394336,0.7359906365939143,4877444,78921070,165384,279344,0.9458298460204296,0.9979088201375168,0.0020911798624831,0.0541701539795702,0.9672041164203896,0.9563975741831848,0.5279094078549351,103.71773733047822,103.71773733047822,232.725,158.75,2.2800555150905395,747.1285911848679,747.265625,51.07837738718103,5.231729875702409,107.41766412967787,177.38914489746094,211.88974380493164,252.6848316192627,0.5674518201284796,1401,300,1700,1401,299,0,0,0.0,4.137259100642397,5.151564198650051,150.4921474456787,0.3814519507859684,1.1714239240069453,0.4470492492095547
shadow,busStation,P2_FrameDiff,356,106,0,489,0.4858044164037854,1.0,0.421301775147929,0.5928393005828476,0.2739624833718319,1447044,76570692,52985,1504165,0.4903224407353054,0.9993085035582407,0.0006914964417591,0.5096775592646946,0.9646773495712416,0.6501759735156827,1.956835979633072,73.6728443743428,73.6728443743428,188.575,25.2,2.36359573939872,774.5030518861724,774.5234375,159.77875578061762,4.242168385898088,79.39325121048246,0.9992122650146484,234.3120574951172,264.6222114562988,0.3743427970557308,951,300,1250,951,299,0,0,0.0,3.171713985278654,3.850890791164202,75.50298190116882,0.5542891940717043,0.7550805548487143,0.4431709735327863
shadow,copyMachine,P2_FrameDiff,1893,81,2,925,0.6804550155118925,0.9989445910290238,0.6717530163236338,0.8033099936346277,0.2268562554910437,41558106,921239744,2062798,27175559,0.6046252007658838,0.9977658482391571,0.0022341517608428,0.3953747992341162,0.952710792055112,0.7397670850395055,2.9473074464105724,122.8858841778697,122.8858841778697,364.575,160.25,1.9729605135281552,646.4997010729059,650.9921875,97.76338513869852,5.166181576765939,133.00358735458968,187.0911121368408,255.845308303833,310.38975715637207,0.6532230265425715,2901,500,3400,2901,499,0,0,0.0,4.566115132712857,5.680219385576014,385.8434069156647,0.2403118797926761,0.84397643940391,0.5862160607605227
shadow,cubicle,P2_FrameDiff,1533,3090,1,1677,0.7336930645929217,0.999348109517601,0.4775700934579439,0.6462900505902192,0.5559165225031635,8719634,491417553,26023194,1655559,0.8404310165603667,0.9497078764073444,0.0502921235926555,0.1595689834396333,0.2509765180888556,0.3865255526167692,5.244016124257255,50.32338120933185,50.32338120933185,364.575,12.6,2.198797037744878,720.5018089886526,730.3671875,77.31834906391788,0.0,49.75666316458771,0.0,215.3561115264893,274.75452423095703,0.2434534200920488,6301,1100,7400,6301,1099,0,0,0.0,2.5172671004602445,2.832713395583004,313.51673460006714,0.6903797648688691,1.240219910012503,0.4853427110583592
shadow,peopleInShade,P2_FrameDiff,346,298,41,265,0.6778947368421052,0.8940568475452196,0.5662847790507365,0.6933867735470941,0.4342134629887587,2502851,81068297,53023,2402505,0.5102282076978715,0.999346374048154,0.0006536259518459,0.4897717923021285,0.9792544546405652,0.6708950132886937,2.8543797275161484,83.86465789473684,83.86465789473684,204.4,73.25,2.5901417104821456,848.7376356907895,849.28125,113.9477153989478,4.799613741227289,78.70271758029335,1.013040542602539,218.12357902526827,262.33985662460327,0.4073684210526316,950,250,1199,950,249,0,0,0.0,3.3368421052631576,4.097345301509059,74.76758170127869,0.4852200480170552,1.0068228536031405,0.5064513671499997
thermal,corridor,P2_FrameDiff,747,316,0,3838,0.2168945113242195,1.0,0.1629225736095965,0.2801950487621905,0.11132710768841,7410155,359407014,580011,4930002,0.6004911444805767,0.9983888002630096,0.0016111997369905,0.3995088555194233,0.9274093929963408,0.7289756291624093,1.479884699903538,33.19965823301367,33.19965823301367,341.8,0.0,2.736002492603052,896.5332967761682,904.46875,87.6462774551846,0.0,33.31057608455961,0.0,215.6944274902344,280.40146827697754,0.152417873903285,4901,500,5400,4901,499,0,0,0.0,2.062089369516425,2.175456018329912,163.25513339042664,0.7949161913227082,0.389307470184868,0.1293386203955374
thermal,diningRoom,P2_FrameDiff,1175,19,0,1807,0.3978673775408197,1.0,0.3940308517773306,0.5653115227327399,0.0640311832907107,7092689,205420995,1763272,12371608,0.3643948199105264,0.9914893537741454,0.0085106462258545,0.6356051800894735,0.8008943354651178,0.5008915526122679,6.236474544793498,77.17369210263246,77.17369210263246,341.8,24.425,3.0777398922649155,1008.5138078973677,1011.328125,96.97355300983408,2.9210726816623698,86.40864951258618,0.545501708984375,241.52374267578125,306.5459728240967,0.3915361546151283,3001,700,3700,3001,699,0,0,0.0,3.2576807730756414,3.919871338905008,259.3123571872711,0.5225522332267503,0.6057738642028456,0.1656043197883678
thermal,lakeSide,P2_FrameDiff,144,125,0,5232,0.0489001999636429,1.0,0.0267857142857142,0.0521739130434782,0.0250003333400001,251976,408032325,126089,7721105,0.0316033412930333,0.9996910782782492,0.0003089217217509,0.9683966587069666,0.6664885667808446,0.0603452508194683,1.8857486381798616,15.002826758771135,15.002826758771135,341.8,0.0,2.043927779871211,669.7542549081985,677.20703125,97.23647032947578,0.0,5.85632089310788,0.0,2.0058155059814453,210.6759548187256,0.0261770587165969,5501,1000,6500,5501,999,0,0,0.0,1.4308852935829852,1.2942079061505385,32.21562123298645,0.9072165623571964,0.0932632712732385,0.0093022868154677
thermal,library,P2_FrameDiff,870,672,1,2758,0.3585212741222971,0.9988518943742823,0.2398015435501654,0.386752611691487,0.2154455925823769,15423964,258001240,1479275,46537301,0.2489291333868022,0.9942990902419012,0.0057009097580987,0.7510708666131978,0.9124857076208884,0.3911509796600002,14.937876463974284,42.36219483840967,42.36219483840967,317.375,0.0,2.4189108528389096,792.6287082582539,798.6015625,278.8138008219932,0.0,50.70937685954296,0.0,281.4443111419678,369.0633773803711,0.202511043943269,4301,600,4900,4301,599,0,0,0.0,2.312555219716345,2.5161912463136327,218.1010298728943,0.7400204652062066,0.6238343541846013,0.1986925827373468
thermal,park,P2_FrameDiff,286,49,0,16,0.9544159544159544,1.0,0.9470198675496688,0.9727891156462584,0.8449303431456416,518704,34444961,50179,196433,0.7253211622388438,0.9985453313133388,0.0014546686866613,0.2746788377611562,0.9117938134906476,0.8079375710658712,0.7003977844309489,139.57364672364673,139.57364672364673,188.15,163.6,2.766941483543809,906.6713853276352,906.71484375,19.03857840698719,4.527564435396209,189.27411544017303,217.45014190673828,292.7132844924927,344.4916009902954,0.8148148148148148,351,250,600,351,249,0,0,0.0,5.374074074074072,6.853177289936395,66.43521451950073,0.1520379546415378,1.0995234040026072,0.6794107678935657
turbulence,turbulence0,P2_FrameDiff,1357,7,2635,2,0.3409147713071732,0.3399298597194389,0.9985283296541576,0.5071949168379742,0.0117745692730988,423464,686553144,2558151,876569,0.3257332698477654,0.9962877534898046,0.0037122465101954,0.6742667301522346,0.1420250434747611,0.1978042099677507,0.4974889403900395,165.00519245188704,165.00519245188704,286.45,169.45,2.926988659486625,959.1158157726194,973.875,5.864950664674509,5.192429061134749,203.42121586684016,192.56591796875,272.78590202331543,338.7329578399658,0.9977505623594102,4001,1000,5000,4001,999,0,0,0.0,6.288752811797049,7.920656138947278,813.8882846832275,-0.0164805972083056,0.335296292278898,0.0108551525363604
turbulence,turbulence1,P2_FrameDiff,1399,0,1401,1,0.4994644769725098,0.4996428571428571,0.9992857142857144,0.6661904761904763,-0.0189049718112372,328763,476018080,4767287,1505406,0.1792435702489792,0.9900843758416632,0.0099156241583367,0.8207564297510208,0.064513299516292,0.0948780983688971,1.2997180039558116,164.3752231345948,164.3752231345948,200.125,167.875,3.268868656764495,1071.1429553619244,1084.08203125,4.9074045101006805,5.126614784945908,207.1195579945552,195.05715370178223,279.5417308807373,332.3547840118408,0.99964298464834,2801,1200,4000,2801,1199,0,0,0.0,6.298214923241698,7.930795817998981,580.141881942749,-0.017486316094677,0.4907306832501059,0.0003146664233755
turbulence,turbulence2,P2_FrameDiff,33,3373,1,594,0.8512871782054486,0.9705882352941176,0.0526315789473684,0.0998487140695915,0.2072667301862808,2337,406041711,6369,147371,0.0156103882224062,0.9999843146653964,1.568533460372476e-05,0.9843896117775938,0.2684355616815989,0.0295049679952529,0.0378485566740703,16.872531867033242,16.872531867033242,341.8,0.0,2.2094038122149,723.9774343523494,726.92578125,167.90703512169526,0.0,1.7415585144851482,0.0,2.0058155059814453,16.130924224853516,0.0084978755311172,4001,500,4500,4001,499,0,0,0.0,1.3424893776555864,1.2196684786105347,6.967975616455078,0.8961544320365277,1.6141719558901306,0.0086937246808835
turbulence,turbulence3,P2_FrameDiff,541,1,859,0,0.3868665239114918,0.3864285714285714,1.0,0.5574446161772282,0.0211975363703605,1985324,236106169,1985772,1909262,0.5097650944156837,0.991659642104392,0.008340357895608,0.4902349055843162,0.4999435923986728,0.5048065762129718,1.6096077944041902,163.99725196288364,163.99725196288364,202.05,167.675,2.392514487150139,783.9791471493576,787.7265625,5.257627670880657,5.126489464813246,207.75497461709696,195.06525993347168,282.2885513305664,336.87281608581543,0.9992862241256244,1401,800,2200,1401,799,0,0,0.0,6.296431120628122,7.891113239987218,291.06471943855286,-0.0106784068804911,0.3827354057607236,0.1510208683438933
badWeather,blizzard,P3_MOG2,1657,3453,832,159,0.8375676118669071,0.6657292085174769,0.9124449339207048,0.7698025551684087,0.6682520971132624,9808422,1036946262,1991963,2448097,0.8002616403564503,0.9980826935114452,0.0019173064885546,0.1997383596435497,0.831195083889212,0.8154351033699099,0.4223822488975458,78.57377479101787,78.57377479101787,338.55,25.2,1.8516993428855384,606.764860524914,619.46875,62.3495497572701,4.540823308303237,111.6427388900109,16.234397888183594,311.31649017333984,438.05456161499023,0.4079659072283232,6101,900,7000,6101,899,50,0,0.0,3.7398295361416167,3.868611810821848,681.1323499679565,0.512798589654613,1.2670711019726393,0.3338984952292181
badWeather,skating,P3_MOG2,863,0,2238,0,0.2782973234440503,0.2782973234440503,1.0,0.4354187689202825,0.0,12919285,273106988,10664767,1854391,0.8744800549301338,0.962417799474088,0.0375822005259121,0.1255199450698661,0.5477975116404933,0.6736209715027959,4.19338455727363,167.1073847146082,167.1073847146082,196.875,170.975,1.8091071078716567,592.8082297041277,597.109375,3.9583371720662175,4.02542919443506,257.72734912354423,248.42071533203125,341.49956703186035,393.16773414611816,1.0,3101,800,3900,3101,799,50,0,0.0,6.700000000000001,7.88673228697261,799.2125096321106,-0.0237153984269414,0.2716973915374232,0.3112605500977566
badWeather,snowFall,P3_MOG2,647,2282,2549,223,0.5137695141203298,0.2024405506883604,0.7436781609195402,0.3182488932611904,0.1565356881847325,7040711,974923192,775044,716124,0.9076783249869308,0.9992056519409348,0.0007943480590652,0.0923216750130691,0.9008356838206928,0.9042440595944542,0.1516254320071526,134.06292317137346,134.06292317137346,512.7,163.8,2.3307913772852,763.7537185088142,777.6484375,42.80582421058645,4.7927508327286645,130.97526554140453,198.86350631713867,268.6138153076172,363.76428604125977,0.5606034029117699,5701,800,6500,5701,799,50,0,0.0,4.50301701455885,5.308946592809393,746.6899888515472,0.185506019991579,0.6090768518777995,0.2555744034640745
badWeather,wetSnow,P3_MOG2,876,473,1642,10,0.4495168277240919,0.3478951548848292,0.9887133182844244,0.5146886016451234,0.2635912709149163,3904625,460269200,570411,2110238,0.6491627490102435,0.9987622353062008,0.0012377646937992,0.3508372509897565,0.8725348801663272,0.7444542602364427,0.5741937047389204,158.22261746084638,158.22261746084638,364.575,171.825,2.2601366917000973,740.6015911362879,744.55859375,20.170408901845537,4.7973336352895295,186.99025940950693,203.1874656677246,268.1362628936768,359.1723442077637,0.8390536487837388,3001,500,3500,3001,499,50,0,0.0,5.895268243918696,7.0517572264159485,561.1577684879303,0.0518493413829859,0.4728239791821552,0.0684837531059717
baseline,highway,P3_MOG2,1231,0,0,0,1.0,1.0,1.0,1.0,0.0,5337204,86131255,161456,120785,0.9778700543368628,0.9981289729094268,0.0018710270905731,0.0221299456631371,0.9706372097929312,0.974240207932188,0.3076172715848489,171.79715678310316,171.79715678310316,191.875,173.175,2.31915102268408,759.9394071131194,761.015625,4.66584246523312,4.933244884805202,218.1344175609896,202.70633697509768,270.3518867492676,319.17915344238304,1.0,1231,470,1700,1231,469,50,0,0.0,6.700000000000002,8.132042142380824,268.5234680175781,-0.020939705206142,0.979060294793858,0.8117102477805853
baseline,office,P3_MOG2,1067,13,8,393,0.7292370020256583,0.9925581395348836,0.7308219178082191,0.8418145956607496,0.0927310028314835,5871921,113817456,2721230,2770173,0.6794558124454559,0.9766495565258048,0.0233504434741953,0.320544187554544,0.6833257090443308,0.6813852660638128,4.386778066089699,130.9478899392303,130.9478899392303,207.775,169.45,2.4279712906244395,795.5976325118163,797.08203125,58.36331590296965,5.389819966846143,140.5896821752905,182.76667594909668,218.0945873260498,241.16187095642093,0.7258609047940581,1481,570,2050,1481,569,50,0,0.0,5.329304523970291,6.398025387122152,208.2133193016052,0.2238968270960432,0.8925108529802341,0.3966008807074117
baseline,pedestrians,P3_MOG2,626,156,10,8,0.9775,0.9842767295597484,0.9873817034700316,0.9858267716535432,0.931309120264211,622648,65836144,1720425,48214,0.9281312699184034,0.974533564604206,0.025466435395794,0.0718687300815965,0.2657399065244659,0.4131794481301023,2.592269669365097,142.86915625,142.86915625,224.4,171.3,2.5284849256277084,828.5339404296875,828.71484375,55.797665642728816,5.418045408186652,150.66954851150513,183.7494373321533,211.545193195343,244.58833694458005,0.795,800,300,1099,800,299,50,0,0.0,5.6750000000000025,6.920653900845452,120.5356388092041,0.1535814485309444,1.1276258659389982,0.4847565537538955
baseline,PETS2006,P3_MOG2,725,0,0,176,0.804661487236404,1.0,0.804661487236404,0.8917589175891759,0.0,4032806,313104478,53608826,795384,0.835262489670042,0.8538127048698512,0.1461872951301488,0.164737510329958,0.0699634250466746,0.1291121335354533,14.642835559034491,149.24925083240845,149.24925083240845,341.8,171.2,2.7770031570197475,909.9683988276914,911.234375,18.878076996188906,4.00824909357446,200.01603628236896,244.1000938415528,292.896032333374,329.30874824523926,0.804661487236404,901,300,1200,901,299,50,0,0.0,5.72330743618202,7.048467900760909,180.21444869041443,0.1090469218727404,0.8924073455690753,0.3287258836836175
cameraJitter,badminton,P3_MOG2,351,0,0,0,1.0,1.0,1.0,1.0,0.0,3850426,114389642,1038700,247881,0.9395162441466683,0.9910013435001952,0.0089986564998048,0.0604837558533316,0.7875489402400347,0.8568466657832108,1.076396779098191,168.30462962962963,168.30462962962963,194.475,171.825,2.130092005444388,697.9885483440171,700.19140625,4.516652664625825,4.562874772634309,230.6387526357276,219.1600799560547,339.4651412963867,431.99408054351807,1.0,351,800,1150,351,799,50,0,0.0,6.700000000000002,7.991184194723176,80.95420217514038,-0.0059976780709681,0.9940023219290318,0.7239303407848925
cameraJitter,boulevard,P3_MOG2,992,219,492,8,0.7077732320280538,0.6684636118598383,0.992,0.7987117552334944,0.4358636066626383,4889145,92798305,18686394,601577,0.8904375417294847,0.8323860209731562,0.1676139790268438,0.1095624582705152,0.2073821090580368,0.3364137547653618,16.48890923846301,155.5583722969024,155.5583722969024,206.675,170.9,2.084217734813412,682.9564764757451,684.07421875,38.88746270169341,5.173707530319627,176.79668922023004,192.7480697631836,254.9681663513184,306.0445070266724,0.8673290473407365,1711,790,2500,1711,789,50,0,0.0,6.036645236703684,7.34383205756351,302.4991352558136,0.0617851964886787,0.7515031402383342,0.5730878968697124
